time,equity
2012-03-21 16:00:00,11597.388357142812
2012-04-03 12:00:00,11531.437642857103
2012-04-04 14:00:00,11584.80449999996
2012-04-10 14:00:00,11517.020499999966
2012-04-13 16:00:00,11573.319071428545
2012-04-16 15:00:00,11506.057071428548
2012-04-23 13:00:00,11512.056642857115
2012-05-02 13:00:00,11523.064214285694
2012-05-03 15:00:00,11634.033357142838
2012-05-09 15:00:00,11712.509928571408
2012-05-10 13:00:00,11644.248999999974
2012-05-17 10:00:00,11662.555714285681
2012-05-17 14:00:00,11721.76885714283
2012-05-22 13:00:00,11766.403714285681
2012-05-23 13:00:00,11776.002142857113
2012-05-25 15:00:00,11891.312857142833
2012-05-29 15:00:00,11905.981999999982
2012-05-30 13:00:00,11936.858142857125
2012-06-01 11:00:00,11959.433571428563
2012-06-01 15:00:00,12032.993571428558
2012-06-08 10:00:00,12043.713285714275
2012-06-11 15:00:00,11974.488071428561
2012-06-12 10:00:00,11904.70578571427
2012-06-18 15:00:00,11944.593785714269
2012-06-22 14:00:00,11974.862928571409
2012-06-25 10:00:00,12015.793642857125
2012-06-26 15:00:00,12061.919642857121
2012-06-28 10:00:00,12070.33678571427
2012-07-03 15:00:00,12114.111928571414
2012-07-09 13:00:00,12042.889785714275
2012-07-12 13:00:00,12117.534071428561
2012-07-13 11:00:00,12046.62949999999
2012-07-13 14:00:00,12067.461499999992
2012-07-13 16:00:00,11996.772499999992
2012-07-16 14:00:00,11927.478428571421
2012-07-18 16:00:00,11858.783571428565
2012-07-19 16:00:00,11928.119285714276
2012-07-20 14:00:00,12066.490999999982
2012-07-23 10:00:00,12083.22414285713
2012-07-24 11:00:00,12013.93014285713
2012-07-30 15:00:00,12066.157999999981
2012-08-02 11:00:00,11996.2237142857
2012-08-08 15:00:00,12050.01628571427
2012-08-20 14:00:00,12109.52485714284
2012-08-24 15:00:00,12161.66142857141
2012-09-19 11:00:00,12244.475142857125
2012-09-19 16:00:00,12171.262714285693
2012-09-20 10:00:00,12219.56357142855
2012-09-20 16:00:00,12238.571571428554
2012-09-24 11:00:00,12368.227285714265
2012-09-25 12:00:00,12391.718142857122
2012-09-27 12:00:00,12320.665642857117
2012-10-08 15:00:00,12248.51378571426
2012-10-10 12:00:00,12259.93378571426
2012-10-26 11:00:00,12380.273928571394
2012-11-02 15:00:00,12415.095357142829
2012-11-05 14:00:00,12451.166214285688
2012-11-09 12:00:00,12514.377642857124
2012-11-14 12:00:00,12444.19907142855
2012-11-19 10:00:00,12372.556142857116
2012-11-27 14:00:00,12301.651571428542
2012-12-28 14:00:00,12230.538071428544
2013-01-07 10:00:00,12248.80807142854
2013-01-07 15:00:00,12177.468571428544
2013-01-16 10:00:00,12194.761142857124
2013-01-23 11:00:00,12228.541428571407
2013-01-29 13:00:00,12235.07414285712
2013-02-04 14:00:00,12243.609571428547
2013-02-06 14:00:00,12277.313571428545
2013-02-15 15:00:00,12206.45285714283
2013-02-19 15:00:00,12135.750428571402
2013-02-21 16:00:00,12063.657285714262
2013-03-01 14:00:00,12126.600142857122
2013-03-12 14:00:00,12055.627999999972
2013-03-14 14:00:00,11985.75549999997
2013-03-21 16:00:00,12013.379499999974
2013-03-27 16:00:00,12028.180642857118
2013-04-16 12:00:00,11959.358499999977
2013-04-18 12:00:00,11890.178499999975
2013-04-18 15:00:00,11821.274714285684
2013-04-23 15:00:00,11834.866428571402
2013-04-24 15:00:00,11884.130714285686
2013-04-26 15:00:00,11815.246714285686
2013-05-02 14:00:00,11889.001714285678
2013-05-10 10:00:00,11930.909714285674
2013-05-10 15:00:00,11861.739714285672
2013-05-21 09:00:00,11793.7016428571
2013-06-03 09:00:00,11728.86249999996
2013-06-04 13:00:00,11662.325714285675
2013-06-14 11:00:00,11595.143928571386
2013-06-20 10:00:00,11620.464785714243
2013-06-21 14:00:00,11635.37392857139
2013-06-24 15:00:00,11711.614357142818
2013-06-25 14:00:00,11643.51892857139
2013-06-26 15:00:00,11575.721428571394
2013-07-04 15:00:00,11810.75728571425
2013-07-15 15:00:00,11741.480857142826
2013-08-01 15:00:00,11851.83971428568
2013-08-27 15:00:00,11885.06914285711
2013-09-05 15:00:00,12166.573857142834
2013-10-09 14:00:00,12174.989428571407
2013-11-01 11:00:00,12259.766571428563
2013-11-05 15:00:00,12349.085142857126
2013-11-08 16:00:00,12458.02114285713
2013-11-14 15:00:00,12385.82799999998
2013-12-04 15:00:00,12315.107428571411
2013-12-19 16:00:00,12242.91407142856
2014-01-02 13:00:00,12315.090071428558
2014-01-16 15:00:00,12243.218642857133
2014-01-30 15:00:00,12266.50378571428
2014-06-05 15:00:00,12805.53664285714
2014-09-04 14:00:00,13319.816071428575
2014-09-18 16:00:00,13242.641071428568
2014-09-19 15:00:00,13165.75278571428
2014-09-30 12:00:00,13565.501642857142
2014-10-13 09:00:00,13488.12664285714
2014-10-21 12:00:00,13411.274571428568
2014-10-24 16:00:00,13335.155142857146
2014-10-30 14:00:00,13421.682000000006
2014-10-31 12:00:00,13343.922000000004
2014-11-03 09:00:00,13369.507714285717
2014-11-04 12:00:00,13292.378571428571
2014-11-05 14:00:00,13311.824857142852
2014-11-14 15:00:00,13464.724428571424
2014-11-21 16:00:00,13475.843285714278
2014-12-04 15:00:00,13558.02299999999
2014-12-15 15:00:00,13478.18814285713
2014-12-17 13:00:00,13512.296999999986
2014-12-18 14:00:00,13531.13714285713
2014-12-19 16:00:00,13454.384285714279
2015-01-02 15:00:00,13481.65428571428
2015-01-05 09:00:00,13662.60128571428
2015-01-05 15:00:00,13584.20271428571
2015-01-06 14:00:00,13506.235428571425
2015-01-07 12:00:00,13429.342499999999
2015-01-08 10:00:00,13480.055357142854
2015-01-08 14:00:00,13501.09249999999
2015-01-13 13:00:00,13517.625928571428
2015-01-14 11:00:00,13655.936642857134
2015-01-16 16:00:00,13749.92664285713
2015-01-19 14:00:00,13671.680928571412
2015-02-03 11:00:00,13594.418071428558
2015-02-05 15:00:00,13515.035071428556
2015-02-19 09:00:00,13438.038214285694
2015-02-20 13:00:00,13584.108357142835
2015-02-20 15:00:00,13657.61807142855
2015-02-23 11:00:00,13738.044357142828
2015-03-04 16:00:00,13884.042357142825
2015-03-09 14:00:00,13898.202357142824
2015-03-30 15:00:00,13818.121214285682
2015-04-01 10:00:00,13850.709785714256
2015-04-01 13:00:00,13770.01978571426
2015-04-08 10:00:00,13692.338571428547
2015-04-10 10:00:00,13961.79214285712
2015-04-13 13:00:00,13993.786714285689
2015-05-04 14:00:00,13911.89528571426
2015-05-08 10:00:00,13832.87014285712
2015-05-11 15:00:00,13841.606857142835
2015-05-19 09:00:00,14090.028285714261
2015-05-21 10:00:00,14008.33264285712
2015-05-27 13:00:00,14068.065214285694
2015-05-27 15:00:00,14125.348071428552
2015-06-01 10:00:00,14205.437785714259
2015-06-19 15:00:00,14123.574642857115
2015-06-23 11:00:00,14164.351071428542
2015-06-23 15:00:00,14229.87964285711
2015-06-24 15:00:00,14241.005357142829
2015-06-25 09:00:00,14163.66249999997
2015-06-25 13:00:00,14081.846499999969
2015-07-01 15:00:00,14154.166642857112
2015-07-02 11:00:00,14073.377928571395
2015-07-06 14:00:00,14102.743499999964
2015-07-14 10:00:00,14022.481357142826
2015-07-16 15:00:00,14044.994357142821
2015-07-29 15:00:00,13964.657214285675
2015-07-30 15:00:00,14047.066071428533
2015-08-03 14:00:00,14087.637357142821
2015-08-05 09:00:00,14601.52192857139
2015-08-05 11:00:00,14616.49907142853
2015-08-06 13:00:00,14530.906071428537
2015-08-06 16:00:00,14447.404928571394
2015-08-10 14:00:00,14364.900071428538
2015-08-17 11:00:00,14533.714357142824
2015-08-17 15:00:00,14449.72635714282
2015-08-27 11:00:00,14502.136642857107
2015-08-28 15:00:00,14536.279214285683
2015-08-31 15:00:00,14453.014214285686
2015-09-07 09:00:00,14371.232499999971
2015-09-10 09:00:00,14288.385928571402
2015-09-15 15:00:00,14344.825928571401
2015-09-16 15:00:00,14260.404214285683
2015-09-21 14:00:00,14348.271928571397
2015-09-23 12:00:00,14266.248214285682
2015-09-25 10:00:00,14341.04021428568
2015-09-25 16:00:00,14259.714285714253
2015-09-30 09:00:00,14180.231428571395
2015-09-30 16:00:00,14212.271428571401
2015-10-09 09:00:00,14132.868571428537
2015-10-16 15:00:00,14050.287499999959
2015-10-23 11:00:00,13968.589999999956
2015-10-23 15:00:00,14110.621285714245
2015-11-09 15:00:00,14237.62928571425
2015-11-11 15:00:00,14155.857642857109
2015-11-13 12:00:00,14074.835071428543
2015-11-17 14:00:00,14269.9529285714
2015-11-19 09:00:00,14186.291499999974
2015-11-24 15:00:00,14103.376642857123
2015-11-27 16:00:00,14123.631642857124
2015-12-03 14:00:00,14296.78092857141
2015-12-11 16:00:00,14215.691142857126
2015-12-14 13:00:00,14131.835142857122
2015-12-16 14:00:00,14294.410285714268
2015-12-17 15:00:00,14318.229999999985
2016-01-05 13:00:00,14375.127142857124
2016-01-06 13:00:00,14291.297214285692
2016-01-12 11:00:00,14342.852214285684
2016-01-13 10:00:00,14260.206214285688
2016-01-21 13:00:00,14178.17807142854
2016-01-22 11:00:00,14096.053499999969
2016-01-22 15:00:00,14147.683071428548
2016-01-29 12:00:00,14064.620214285696
2016-02-12 14:00:00,14084.08978571426
2016-02-12 16:00:00,14103.975499999982
2016-02-15 14:00:00,14117.305214285689
2016-02-16 13:00:00,14147.11921428569
2016-02-18 09:00:00,14067.84899999997
2016-02-19 12:00:00,13987.383857142822
2016-02-19 15:00:00,14077.577142857108
2016-02-23 11:00:00,14098.298571428535
2016-02-29 13:00:00,14156.204571428532
2016-03-14 14:00:00,14074.62821428568
2016-03-22 10:00:00,14376.65421428568
2016-04-07 16:00:00,14407.870928571396
2016-04-11 14:00:00,14325.26064285711
2016-04-13 15:00:00,14241.554142857116
2016-05-04 14:00:00,14157.992357142826
2016-05-09 15:00:00,14075.727642857113
2016-05-26 15:00:00,13994.91621428568
2016-06-13 15:00:00,14133.28992857139
2016-06-17 09:00:00,14054.869214285676
2016-06-27 13:00:00,14062.944357142818
2016-06-28 09:00:00,13983.968642857102
2016-07-07 16:00:00,13903.659499999965
2016-07-18 12:00:00,13923.5619285714
2016-07-21 12:00:00,13844.043928571393
2016-11-09 09:00:00,13748.386357142826
2016-11-15 13:00:00,13759.343214285698
2016-11-21 09:00:00,13681.401071428552
2016-11-24 14:00:00,13697.211071428554
2016-11-29 14:00:00,13620.258928571413
2016-11-30 12:00:00,13542.66585714284
2016-12-15 13:00:00,13662.387285714272
2016-12-16 14:00:00,13670.34985714285
2016-12-21 15:00:00,13591.826499999988
2017-01-20 12:00:00,13631.7372142857
2017-01-26 16:00:00,13689.169214285705
2017-03-01 10:00:00,13711.909499999989
2017-03-01 15:00:00,13722.788357142841
2017-05-22 12:00:00,13645.749214285694
2017-05-30 13:00:00,13666.583499999979
2017-06-15 14:00:00,13829.218357142843
2017-07-13 14:00:00,13855.504071428568
2017-08-09 09:00:00,14065.575500000003
2017-08-17 09:00:00,13986.543500000009
2017-08-18 11:00:00,13905.448642857149
2017-08-30 10:00:00,13955.860642857155
2017-08-30 16:00:00,13875.802214285728
2017-08-31 14:00:00,13932.895642857155
2017-09-12 15:00:00,14135.841071428582
2017-09-25 15:00:00,14148.783928571447
2017-10-26 15:00:00,14312.120928571458
2017-10-27 16:00:00,14358.761500000031
2017-11-02 14:00:00,14276.168071428605
2017-11-24 15:00:00,14195.509642857178
2017-12-04 10:00:00,14237.018214285748
2017-12-04 15:00:00,14155.316428571463
2017-12-14 09:00:00,14074.676428571463
2018-01-10 12:00:00,14223.030428571457
2018-01-18 13:00:00,14141.405571428606
2018-01-23 10:00:00,14179.28628571432
2018-01-29 12:00:00,14098.089142857174
2018-01-29 14:00:00,14108.69914285717
2018-01-30 10:00:00,14166.412285714314
2018-02-05 10:00:00,14085.0055714286
2018-02-06 09:00:00,14320.203857142888
2018-02-07 11:00:00,14392.66271428574
2018-02-09 12:00:00,14417.916428571458
2018-02-09 14:00:00,14426.665857142887
2018-02-13 11:00:00,14345.546071428602
2018-02-16 16:00:00,14379.100928571457
2018-02-21 14:00:00,14402.475785714318
2018-02-23 13:00:00,14415.884642857172
2018-02-27 15:00:00,14452.604642857177
2018-02-28 15:00:00,14475.83121428575
2018-03-16 16:00:00,14845.185214285748
2018-03-27 15:00:00,14886.37192857146
2018-04-05 16:00:00,14800.71250000003
2018-04-18 16:00:00,14715.96164285718
2018-04-24 15:00:00,14983.32278571432
2018-05-02 15:00:00,15325.936500000027
2018-05-04 16:00:00,15510.547642857166
2018-05-09 14:00:00,15422.596214285728
2018-05-17 13:00:00,15478.441928571443
2018-05-21 14:00:00,15493.545357142872
2018-05-24 10:00:00,15406.55992857144
2018-05-24 14:00:00,15428.183928571432
2018-05-28 11:00:00,15467.921071428575
2018-05-28 13:00:00,15540.25107142857
2018-05-28 15:00:00,15626.46121428571
2018-06-15 15:00:00,15536.749071428563
2018-06-20 11:00:00,15449.91792857142
2018-06-27 15:00:00,15555.57364285714
2018-06-29 09:00:00,15467.31021428571
2018-07-03 11:00:00,15378.700214285709
2018-08-03 16:00:00,15906.30335714286
2018-08-10 16:00:00,15944.218928571436
2018-08-15 16:00:00,16293.036642857141
2018-08-23 11:00:00,16309.59607142858
2018-08-30 16:00:00,16417.201785714293
2018-09-27 15:00:00,16539.557214285727
2018-10-01 15:00:00,16445.42021428572
2018-10-03 15:00:00,16525.16364285715
2018-10-17 16:00:00,16576.572500000006
2018-10-23 15:00:00,16659.83607142857
2018-11-01 14:00:00,16566.79078571428
2018-11-15 16:00:00,16471.931857142856
2018-11-21 13:00:00,16597.69985714285
2018-12-27 14:00:00,16648.32957142856
2019-01-09 16:00:00,16553.917928571416
2019-01-16 14:00:00,16822.30592857141
2019-03-22 16:00:00,16869.362928571398
2019-08-02 15:00:00,16771.94778571425
2020-03-04 13:00:00,16675.41578571425
2020-03-10 14:00:00,16580.28835714282
2020-03-11 12:00:00,16485.873928571385
2020-03-12 13:00:00,16501.36764285709
2020-03-17 10:00:00,16549.833214285667
2020-03-18 09:00:00,16569.633214285663
2020-03-19 12:00:00,16596.46592857138
2020-03-31 11:00:00,16608.087071428516
2020-04-02 15:00:00,16723.447071428513
2020-04-03 10:00:00,16861.97849999995
2020-04-06 09:00:00,16765.040999999947
2020-04-24 13:00:00,16668.011285714227
2020-05-05 11:00:00,17125.62014285709
2020-05-05 15:00:00,17027.539142857087
2020-05-12 15:00:00,16931.5223571428
2020-06-08 13:00:00,17022.51321428566
2020-06-12 13:00:00,17108.46664285708
2020-06-15 10:00:00,17010.798785714236
2020-06-18 15:00:00,17056.148785714235
2020-06-19 16:00:00,16961.204142857085
2020-06-24 15:00:00,16976.95857142852
2020-06-25 15:00:00,17297.471714285657
2020-07-22 12:00:00,17198.639428571372
2020-07-30 12:00:00,17211.547999999955
2020-08-04 15:00:00,17348.07199999996
2020-08-07 15:00:00,17367.27899999996
2020-08-26 16:00:00,17267.34128571424
2020-09-02 15:00:00,17169.29721428567
2020-09-03 15:00:00,17070.39685714281
2020-09-17 09:00:00,17468.621999999963
2020-09-24 13:00:00,17689.607571428536
2020-10-01 12:00:00,17591.10471428568
2020-10-30 15:00:00,17492.341285714247
2020-11-04 09:00:00,17626.96271428567
2020-11-12 15:00:00,17527.607428571377
2020-12-23 10:00:00,17622.913142857084
2020-12-23 16:00:00,17522.764142857082
2021-01-07 11:00:00,17632.41199999993
2021-01-08 11:00:00,17531.699999999935
2021-01-14 15:00:00,17578.490714285643
2021-02-26 10:00:00,17477.661857142783
2021-02-26 13:00:00,17513.527714285636
2021-03-01 12:00:00,17413.614857142788
2021-03-03 15:00:00,17313.895714285645
2021-03-05 16:00:00,17215.149428571356
2021-03-08 14:00:00,17237.743714285643
2021-03-19 15:00:00,17404.48657142849
2021-06-21 11:00:00,17306.610357142774
2021-11-17 16:00:00,17208.278928571344
2022-02-14 10:00:00,17333.718928571347
2022-02-14 15:00:00,17361.792642857046
2022-02-21 15:00:00,17387.693214285617
2022-02-25 09:00:00,17292.636714285618
2022-03-01 14:00:00,17340.106428571336
2022-03-03 15:00:00,17410.5672857142
2022-03-04 13:00:00,17476.256714285628
2022-03-11 11:00:00,17505.71157142848
2022-03-14 14:00:00,17407.119571428488
2022-03-18 13:00:00,17445.660999999913
2022-03-24 14:00:00,17463.125571428485
2022-03-29 09:00:00,17366.295571428487
2022-03-31 13:00:00,17438.843285714207
2022-04-08 16:00:00,17472.20071428564
2022-04-25 14:00:00,17371.793714285646
2022-04-28 15:00:00,17272.157285714216
2022-05-03 10:00:00,17305.22585714279
2022-05-06 16:00:00,17207.27649999993
2022-05-12 14:00:00,17317.99792857136
2022-05-16 11:00:00,17221.0705714285
2022-05-25 15:00:00,17267.099142857074
2022-06-01 15:00:00,17169.03949999993
2022-06-08 14:00:00,17072.76128571422
2022-06-16 10:00:00,17106.74871428565
2022-06-24 15:00:00,17008.41271428565
2022-06-29 16:00:00,17143.886999999922
2022-07-01 15:00:00,17215.215571428493
2022-07-06 12:00:00,17275.342428571348
2022-07-12 09:00:00,17521.11385714278
2022-07-14 16:00:00,17646.026999999922
2022-07-21 11:00:00,17730.370999999934
2022-07-27 14:00:00,17633.015357142795
2022-07-28 09:00:00,17527.222499999934
2022-07-28 15:00:00,17426.053928571364
2022-08-04 14:00:00,17329.963928571367
2022-08-17 15:00:00,17393.314499999946
2022-08-18 16:00:00,17571.452785714228
2022-08-26 14:00:00,17473.761357142797
2022-08-31 12:00:00,17374.34964285708
2022-08-31 15:00:00,17396.38892857137
2022-09-01 14:00:00,17432.782642857066
2022-09-01 16:00:00,17449.421928571355
2022-09-02 15:00:00,17459.882928571355
2022-09-05 13:00:00,17358.66921428564
2022-09-07 16:00:00,17259.272785714213
2022-09-14 10:00:00,17160.5230714285
2022-09-16 16:00:00,17063.36949999993
2022-09-21 09:00:00,17391.4080714285
2022-09-22 09:00:00,17678.084785714218
2022-09-26 09:00:00,17962.355642857077
2022-09-27 13:00:00,17859.899714285646
2022-09-28 13:00:00,17758.14485714279
2022-10-07 15:00:00,18060.212857142793
2022-10-10 12:00:00,17957.828857142787
2022-10-14 13:00:00,17854.84849999993
2022-10-21 11:00:00,17938.920071428503
2022-10-28 10:00:00,18054.9360714285
2022-10-31 11:00:00,17952.10149999992
2022-11-03 09:00:00,18372.394357142777
2022-11-03 12:00:00,18437.06021428564
2022-11-03 14:00:00,18331.891714285644
